4434,Corporation Volt,2011,412211244,Shooting Range,Spoofing
4435,Corporation Ames,2015,437552665,Local Shop,Cryptojacking Attack
4436,Group,2013,72883480,Bank,DoS Attack
4437,Inc Wachovia,2014,421089048,Hardware Store,DDoS Attack
4438,Defense,2014,421237208,Supermarket,Man In The Middle Attack
4439,&,2017,313424473,Bank,51% Attack
4440,Corporation AMERCO Ameren,2018,193663920,Small Business,Malware
4441,Inc United,2017,349555551,Goverment,Insider Attack
4442,"Technologies,",2020,228452060,Local Shop,Man In The Middle Attack
4443,Inc. TruServ,2014,61935420,Hardware Store,Man In The Middle Attack
4444,Intertechnology,2010,78854336,Hospital,DNS Tunneling Attack
4445,Group,2017,170963590,Local Shop,DDoS Attack
4446,Co. Waste,2019,234788814,Kindergarden,Drive-by Attack
4447,Energy,2022,96664439,Train Station,Drive-by Attack
4448,Inc WESCO,2022,430192768,Non-Profit,Spoofing
4449,Power,2013,216590667,Small Business,SQL Injection Attack
4450,Inc Varco,2021,317507500,Hardware Store,51% Attack
4451,Company Wendy,2011,309295539,Sandwitch Shop,Zero-Day Exploit Attack
4452,Forest,2011,165249336,Local Shop,Spoofing
4453,Inc. Advanced,2014,277871653,Goverment,Identity-Based Attack
4454,Inc. ADC,2021,271221876,School,Drive-by Attack
4455,Power,2015,187680240,Burget Franchaise,Identity-Based Attack
4456,Products,2018,205296832,Bank,Business Email Compromise Attack
4457,Oncology,2016,144063611,School,Drive-by Attack
4458,Corporation UGI,2019,241084182,Pizzaria,Phishing
4459,Inc. Amkor,2012,291466994,Hospital,Insider Attack
4460,Inc. Amgen,2015,67341540,School,Drive-by Attack
4461,Incorporated Adolph,2018,164088963,Train Station,DDoS Attack
4462,Mutual,2018,95281548,Non-Profit,Spoofing
4463,Investment,2017,16937085,Burget Franchaise,Code Injections Attack
4464,West,2010,405491904,Small Business,Supply chain Attack
4465,Corporation AMERCO Ameren,2022,404604905,Orphanage,Identity-Based Attack
4466,Mutual,2017,235434122,Local Shop,DNS Tunneling Attack
4467,Inc Weatherford,2010,352964472,Sandwitch Shop,DNS Tunneling Attack
4468,"Inc. ALLETE,",2014,241960072,Shooting Range,DoS Attack
4469,AES,2017,98688927,Train Station,Code Injections Attack
4470,Airways,2018,20329560,Sandwitch Shop,Supply chain Attack
4471,and,2011,23132954,Supermarket,Insider Attack
4472,Technologies,2011,412304984,Supermarket,Cryptojacking Attack
4473,Corp Unisys,2014,246162609,Non-Profit,Phishing
4474,Post,2018,221700122,Pizzaria,Spoofing
4475,Grocers,2022,62784250,Local Shop,Cryptojacking Attack
4476,"Inc. Amazon.com,",2012,278904036,Non-Profit,Zero-Day Exploit Attack
4477,Digital,2013,65713406,Burget Franchaise,DoS Attack
4478,Company Advance,2017,181833668,Local Shop,Business Email Compromise Attack
4479,Company Advance,2015,431735289,Supermarket,DoS Attack
4480,"Inc. ALLETE,",2014,412007680,Small Business,Code Injections Attack
4481,Inc. United,2011,342599336,Local Shop,Business Email Compromise Attack
4482,Inc TXU,2017,328068954,Pizzaria,Cross-site Scripting Attack
4483,Corp. Adams,2012,93412271,Pizzaria,Phishing
4484,Inc. UAL,2015,428939440,School,DNS Tunneling Attack
4485,Group,2022,347174880,Supermarket,Code Injections Attack
4486,Industries,2010,103061364,Hardware Store,DoS Attack
4487,Services,2023,173467420,Burget Franchaise,DNS Tunneling Attack
4488,Air,2019,444078624,Shooting Range,Spoofing
4489,Restaurant,2018,271378006,Supermarket,Insider Attack
4490,Corporation AMERCO Ameren,2012,366909330,Shooting Range,DoS Attack
4491,Corporation Aetna,2020,94858902,Small Business,Insider Attack
4492,Industries,2011,42871648,Goverment,DNS Tunneling Attack
4493,Inc. Advanced,2017,262171043,Bank,Supply chain Attack
4494,Inc. UAL,2019,138828648,Small Business,Insider Attack
4495,Planters,2014,414119855,Burget Franchaise,Cross-site Scripting Attack
4496,Inc. American,2012,116401440,Hardware Store,DDoS Attack
4497,Inc U.S.,2013,16737834,Shooting Range,Insider Attack
4498,Inc. The,2021,317689242,Sandwitch Shop,Man In The Middle Attack
4499,Industries,2016,299340965,Kindergarden,Identity-Based Attack
4500,Express,2012,88726500,Kindergarden,51% Attack
4501,Inc TXU,2010,328302940,School,Business Email Compromise Attack
4502,and,2016,91647214,Hardware Store,Insider Attack
4503,Corporation American,2012,328147119,Shooting Range,Phishing
4504,International,2018,433122656,Train Station,DDoS Attack
4505,Inc. Wellpoint,2020,338433620,Bank,Business Email Compromise Attack
4506,Financial,2016,293809224,Non-Profit,Code Injections Attack
4507,Communications,2023,307769509,Local Shop,Identity-Based Attack
4508,Air,2011,382891488,Burget Franchaise,DNS Tunneling Attack
4509,Networks,2020,330595371,Small Business,Man In The Middle Attack
4510,Planters,2016,409129160,Pizzaria,Supply chain Attack
4511,Corp Unisys,2021,361439364,Kindergarden,Spoofing
4512,Holdings,2010,368580768,Train Station,SQL Injection Attack
4513,Incorporated Adolph,2013,427047138,Supermarket,Zero-Day Exploit Attack
4514,Co W.W.,2021,415843222,Orphanage,Cryptojacking Attack
4515,Inc UnumProvident,2016,124627545,Shooting Range,Cross-site Scripting Attack
4516,Computer,2019,59204760,Non-Profit,SQL Injection Attack
4517,Parcel,2021,26740640,Hospital,Supply chain Attack
4518,Intertechnology,2014,32448276,Small Business,DDoS Attack
4519,Inc Valero,2012,7944402,Orphanage,Phishing
4520,"Group,",2014,230434120,School,Malware
4521,Gas,2020,258614763,Sandwitch Shop,Cross-site Scripting Attack
4522,"Group,",2010,156447634,Kindergarden,Phishing
4523,Inc. AFLAC,2015,251315972,Orphanage,Cryptojacking Attack
4524,Industries,2021,328614312,Supermarket,DDoS Attack
4525,Inc. Adobe,2013,162415825,Bank,Zero-Day Exploit Attack
4526,Inc Union,2021,222249230,School,Drive-by Attack
4527,Fargo,2014,196408422,Hospital,DDoS Attack
4528,"Corporation Administaff,",2018,427832608,Bank,Identity-Based Attack
4529,Corp Unisys,2011,4836972,Bank,Business Email Compromise Attack
4530,Inc. Adobe,2014,26056560,Supermarket,DoS Attack
4531,Corporation Universal,2010,137166963,Bank,Business Email Compromise Attack
4532,Systems,2011,72126780,Supermarket,Zero-Day Exploit Attack
4533,Corporation W.R.,2012,415612638,Kindergarden,Code Injections Attack
4534,City,2023,25472012,Sandwitch Shop,51% Attack
4535,Inc Universal,2022,149609650,Local Shop,SQL Injection Attack
4536,Foods,2014,378297864,Non-Profit,Drive-by Attack
4537,Inc. Allmerica,2020,50115702,Hardware Store,Business Email Compromise Attack
4538,Software,2022,290114340,Non-Profit,Cryptojacking Attack
4539,International,2018,68861169,Pizzaria,51% Attack
4540,Inc WESCO,2015,151976500,Goverment,Man In The Middle Attack
4541,Energy,2017,411591699,Hospital,Code Injections Attack
4542,Inc Washington,2021,398878440,Goverment,Cryptojacking Attack
4543,Airways,2016,412295422,Local Shop,Spoofing
4544,Computer,2012,259912256,Hardware Store,Zero-Day Exploit Attack
4545,Inc. Amkor,2018,18284535,Sandwitch Shop,DoS Attack
4546,Grace,2023,275987660,Non-Profit,Cryptojacking Attack
4547,Western,2015,96946587,Non-Profit,Zero-Day Exploit Attack
4548,Systems,2011,243904692,Train Station,51% Attack
4549,Information,2023,371139263,School,Drive-by Attack
4550,Hardware,2019,326453400,Non-Profit,Phishing
4551,Inc. Acterna,2015,154228839,Train Station,DDoS Attack
4552,Inc Washington,2013,21681176,Burget Franchaise,Zero-Day Exploit Attack
4553,Oncology,2021,187060005,Goverment,Phishing
4554,Inc. American,2010,177237126,School,Cryptojacking Attack
4555,Inc. The,2012,12280280,Pizzaria,Drive-by Attack
4556,Bancorp U.S.,2019,133969180,Pizzaria,Cross-site Scripting Attack
4557,Inc. Allegheny,2018,182922537,Supermarket,Malware
4558,Corporation Valspar,2010,99528488,Supermarket,Business Email Compromise Attack
4559,Planters,2021,1426967,Pizzaria,DoS Attack
4560,Inc. Allmerica,2019,119973600,Kindergarden,Phishing
4561,Group,2014,286772875,Sandwitch Shop,Code Injections Attack
4562,Grace,2021,204432344,Small Business,Supply chain Attack
4563,Digital,2016,73341099,Local Shop,Insider Attack
4564,Air,2011,310662352,Non-Profit,Spoofing
4565,"Parts,",2012,281911575,Orphanage,Man In The Middle Attack
4566,Inc. American,2010,283617090,School,Zero-Day Exploit Attack
4567,Disney,2013,319292671,Train Station,51% Attack
4568,Inc. Agway,2017,277601928,Bank,DNS Tunneling Attack
4569,Airways,2019,122275578,Kindergarden,Supply chain Attack
4570,Bancorp U.S.,2019,330168790,Hospital,Drive-by Attack
4571,Air,2017,392379211,Hardware Store,SQL Injection Attack
4572,Corporation Volt,2021,244634004,Hardware Store,Insider Attack
4573,Company A.G.,2012,218722017,Goverment,Insider Attack
4574,Interactive USFreighways,2020,122317908,Local Shop,Drive-by Attack
4575,Incorporated Ace,2018,35245800,Kindergarden,Malware
4576,Industries,2023,196447680,Orphanage,Phishing
4577,Post,2023,353998911,School,Insider Attack
4578,Eagle,2010,44621766,Train Station,Spoofing
4579,Energy,2022,11919137,Supermarket,Spoofing
4580,Corporation Ames,2018,152642240,Goverment,SQL Injection Attack
4581,Corporation Valspar,2017,361358442,Hospital,Spoofing
4582,Inc. Amkor,2012,353973246,Pizzaria,51% Attack
4583,Manufacturing,2017,176138439,Goverment,Insider Attack
4584,Corporation UST,2019,243135360,Hospital,DoS Attack
4585,Works,2020,119255850,Train Station,Drive-by Attack
4586,Forest,2023,220031694,Local Shop,Business Email Compromise Attack
4587,Digital,2016,215300019,Kindergarden,Code Injections Attack
4588,Corporation US,2020,269540412,School,Spoofing
4589,Networks,2015,423298538,Burget Franchaise,SQL Injection Attack
4590,Holding,2015,134069310,Burget Franchaise,Zero-Day Exploit Attack
4591,&,2015,396400713,Local Shop,DDoS Attack
4592,Power,2022,229003040,Non-Profit,DNS Tunneling Attack
4593,Western,2015,288174006,Small Business,Identity-Based Attack
4594,Allstate,2011,236264826,Hardware Store,Supply chain Attack
4595,Inc Wells,2019,27216185,School,Identity-Based Attack
4596,AES,2012,72046896,Bank,Spoofing
4597,"Energy,",2015,43657709,Hardware Store,Supply chain Attack
4598,International,2015,273006250,Hospital,DNS Tunneling Attack
4599,Inc. Advanced,2021,214226019,Local Shop,SQL Injection Attack
4600,Inc WESCO,2016,262894600,Bank,DoS Attack
4601,"Group,",2022,211917459,Orphanage,Spoofing
4602,Inc. Alliant,2020,386024964,Burget Franchaise,Phishing
4603,Company Air,2014,183590655,Bank,Cryptojacking Attack
4604,3Com,2017,332675832,Sandwitch Shop,DDoS Attack
4605,"Telecommunications,",2022,84533985,Train Station,Identity-Based Attack
4606,Corporation Wakenhut,2015,146281954,Hardware Store,Business Email Compromise Attack
4607,Holdings,2023,10195291,Goverment,Business Email Compromise Attack
4608,Inc Washington,2011,422161920,Train Station,Malware
4609,Inc USA,2010,213009544,Pizzaria,SQL Injection Attack
4610,Inc Watsco,2020,421695140,Pizzaria,Business Email Compromise Attack
4611,Company Air,2022,21588702,Non-Profit,DNS Tunneling Attack
4612,Corporation Verizon,2017,196757144,Sandwitch Shop,Cross-site Scripting Attack
4613,Inc United,2022,83684433,Sandwitch Shop,DoS Attack
4614,"Services,",2010,357709578,Goverment,Cryptojacking Attack
4615,Western,2019,706095,Local Shop,Cryptojacking Attack
4616,Inc Weyerhauser,2021,376891784,Supermarket,Drive-by Attack
4617,Holdings,2017,56872206,Hospital,Supply chain Attack
4618,Industries,2015,90863768,Bank,Spoofing
4619,Inc. Allmerica,2011,103830501,Pizzaria,SQL Injection Attack
4620,Intertechnology,2023,274940820,Goverment,Malware
4621,Conversion,2022,461014065,Train Station,Zero-Day Exploit Attack
4622,Corporation Ames,2012,81772424,Burget Franchaise,Zero-Day Exploit Attack
4623,Greetings,2011,123531183,Kindergarden,Cryptojacking Attack
4624,Corporation Aetna,2016,372537184,Shooting Range,Insider Attack
4625,&,2021,302377875,Pizzaria,Identity-Based Attack
4626,Company Air,2014,376019784,Burget Franchaise,Phishing
4627,Corp 3M,2010,174872838,Orphanage,Malware
4628,Corp Tyson,2021,395022940,Pizzaria,Code Injections Attack
4629,Computer,2010,462520422,Bank,Insider Attack
4630,Services,2014,88141310,Shooting Range,Insider Attack
4631,Inc Wachovia,2017,319677930,Kindergarden,SQL Injection Attack
4632,Corporation Viacom,2016,450170184,Goverment,DNS Tunneling Attack
4633,"Company,",2023,196615254,Orphanage,Cryptojacking Attack
4634,"Group,",2014,369547598,Burget Franchaise,Cryptojacking Attack
4635,Corporation Agilent,2011,115666425,Hospital,Spoofing
4636,Services,2017,160952648,Local Shop,DNS Tunneling Attack
4637,Inc Unocal,2013,317411924,Burget Franchaise,Man In The Middle Attack
4638,Inc Walt,2014,87686028,Burget Franchaise,Drive-by Attack
4639,Computer,2015,241548091,Sandwitch Shop,DoS Attack
4640,Inc. Wellpoint,2023,313427360,Supermarket,Phishing
4641,Inc Washington,2021,16976778,Kindergarden,Business Email Compromise Attack
4642,Inc. The,2020,453518758,Sandwitch Shop,DDoS Attack
4643,Inc Western,2020,287638493,Small Business,Business Email Compromise Attack
4644,Corporation Allegheny,2014,297480708,Hardware Store,Phishing
4645,Inc WESCO,2012,320077660,Non-Profit,Malware
4646,"Incorporated Allergan,",2013,93644776,Sandwitch Shop,Business Email Compromise Attack
4647,Inc Walt,2021,232322118,Bank,Insider Attack
4648,Inc. American,2012,136544296,Kindergarden,Insider Attack
4649,Inc Wells,2014,84309615,School,DoS Attack
4650,Auto,2016,336929700,Small Business,Drive-by Attack
4651,Inc Western,2016,152887672,Kindergarden,Business Email Compromise Attack
4652,Company Wendy,2017,236256472,Orphanage,Supply chain Attack
4653,Hess,2014,82823400,Shooting Range,DDoS Attack
4654,Power,2015,394217070,Train Station,Cryptojacking Attack
4655,Inc U.S.,2023,458694390,Shooting Range,Spoofing
4656,Stores,2023,398451168,Train Station,SQL Injection Attack
4657,Industries,2015,266622564,Pizzaria,Man In The Middle Attack
4658,Standard,2015,279661662,School,Spoofing
4659,Corporation Amerada,2020,14219268,Small Business,Code Injections Attack
4660,Inc. AMC,2014,203362400,Train Station,Code Injections Attack
4661,Department,2023,218666154,Burget Franchaise,51% Attack
4662,Interactive USFreighways,2013,117118764,Sandwitch Shop,SQL Injection Attack
4663,Corp 3M,2013,62022563,Hardware Store,DNS Tunneling Attack
4664,Inc Weyerhauser,2020,57796288,Pizzaria,Business Email Compromise Attack
4665,"Company,",2018,434194875,Non-Profit,Spoofing
4666,Corporation Viacom,2023,51433318,Bank,Malware
4667,Inc Western,2017,419964662,School,Phishing
4668,"Outfitters,",2021,417870024,Local Shop,Supply chain Attack
4669,Health,2011,250066971,Small Business,Malware
4670,Inc Weis,2013,215324360,Hospital,Drive-by Attack
4671,Inc. Apartment,2017,167310549,Pizzaria,Business Email Compromise Attack
4672,Corporation USG,2012,237790784,Train Station,Cross-site Scripting Attack
4673,Berkley,2012,388101996,Hospital,Phishing
4674,Alpine,2020,311026656,Pizzaria,DDoS Attack
4675,Corp Viasystems,2011,94986650,Sandwitch Shop,Supply chain Attack
4676,Department,2010,356638520,Local Shop,51% Attack
4677,Inc. Amgen,2022,182950209,Train Station,51% Attack
4678,Incorporated Ace,2023,296182892,Burget Franchaise,Insider Attack
4679,Planters,2015,338272984,Bank,Cryptojacking Attack
4680,Electric,2023,434163600,Sandwitch Shop,Spoofing
4681,Co. Waste,2016,278992281,Small Business,Phishing
4682,Works,2022,277263358,Goverment,DNS Tunneling Attack
4683,Products,2015,333354672,School,Drive-by Attack
4684,Auto,2016,45715840,School,Drive-by Attack
4685,Technologies,2011,339236165,School,DoS Attack
4686,Corp. Adams,2019,17867718,Shooting Range,Malware
4687,"Chemicals,",2010,432821015,Kindergarden,Spoofing
4688,Inc. TruServ,2018,466132528,Goverment,Code Injections Attack
4689,Inc. American,2023,263606202,Supermarket,SQL Injection Attack
4690,Fargo,2013,125888980,School,Business Email Compromise Attack
4691,Inc. Amgen,2010,247150026,Small Business,DNS Tunneling Attack
4692,Corporation Verizon,2016,317113512,Train Station,51% Attack
4693,&,2021,377091936,Train Station,Cross-site Scripting Attack
4694,"Energy,",2016,41842316,Pizzaria,Cross-site Scripting Attack
4695,"Inc. AdvancePCS,",2015,371853390,Pizzaria,Spoofing
4696,Companies,2018,275129248,Pizzaria,Business Email Compromise Attack
4697,Products,2010,183995581,Hardware Store,51% Attack
4698,Inc. AK,2019,48948462,Kindergarden,Code Injections Attack
4699,Inc. AFLAC,2018,279811353,Shooting Range,Spoofing
4700,Corporation Valspar,2014,273873700,Orphanage,Malware
4701,Inc WESCO,2015,416207736,Non-Profit,Cross-site Scripting Attack
4702,Industries,2022,144793388,Small Business,Code Injections Attack
4703,Communications,2021,373117208,Local Shop,Zero-Day Exploit Attack
4704,Co Wallace,2021,126001344,Orphanage,DDoS Attack
4705,Corporation USG,2021,70113910,Pizzaria,Supply chain Attack
4706,Corporation Valspar,2023,37657412,Sandwitch Shop,Drive-by Attack
4707,Energy,2013,116724186,Kindergarden,Insider Attack
4708,Standard,2012,39481288,Bank,Phishing
4709,Berkley,2019,125984586,Orphanage,Spoofing
4710,Products,2017,400990560,Burget Franchaise,DoS Attack
4711,Hess,2012,58034809,Burget Franchaise,Phishing
4712,Corporation TRW,2010,275157240,Goverment,Cross-site Scripting Attack
4713,Inc Western,2016,271317984,Pizzaria,Cryptojacking Attack
4714,Inc Vishay,2023,231886374,Train Station,Code Injections Attack
4715,Investment,2022,24499140,Train Station,Malware
4716,Inc. American,2013,292632516,Orphanage,Phishing
4717,Inc TXU,2014,309911617,Bank,DoS Attack
4718,Inc. Adobe,2013,277078704,Hardware Store,Identity-Based Attack
4719,Inc. American,2011,253948266,Orphanage,Cryptojacking Attack
4720,&,2018,352281920,Hospital,Supply chain Attack
4721,"Chemicals,",2013,198678564,Orphanage,Business Email Compromise Attack
4722,Power,2011,7064112,Burget Franchaise,Phishing
4723,Corporation Amerada,2022,48014018,Goverment,Cross-site Scripting Attack
4724,Corporation Agilent,2013,300762908,Kindergarden,Identity-Based Attack
4725,West,2017,187752600,Train Station,Identity-Based Attack
4726,Inc. TruServ,2018,218445172,School,Man In The Middle Attack
4727,Inc. AmerisourceBergen,2018,259186137,Non-Profit,Identity-Based Attack
4728,Hess,2010,132209064,Hospital,Phishing
4729,Products,2011,374744876,Orphanage,Supply chain Attack
4730,Holding,2014,117143180,School,Drive-by Attack
4731,Inc Weyerhauser,2021,204118995,School,DoS Attack
4732,Corp. Adams,2015,419283592,Hospital,Cross-site Scripting Attack
4733,Companies,2010,34413643,Train Station,Business Email Compromise Attack
4734,Corporation Allegheny,2021,103343220,Goverment,Supply chain Attack
4735,Inc. Amgen,2014,434014835,Non-Profit,Spoofing
4736,Inc. American,2014,464899968,Shooting Range,Insider Attack
4737,Corporation Aetna,2018,364298985,Burget Franchaise,Spoofing
4738,Express,2013,434119250,Hardware Store,DDoS Attack
4739,Inc. AFLAC,2014,219088709,Hospital,SQL Injection Attack
4740,Corporation Alaska,2022,204047520,Bank,Phishing
4741,Service,2021,125584349,Hardware Store,Business Email Compromise Attack
4742,Sciences,2015,446862370,Supermarket,Drive-by Attack
4743,&,2011,348477696,Shooting Range,Business Email Compromise Attack
4744,Inc Western,2018,295902256,Shooting Range,DDoS Attack
4745,Group,2018,357820450,Small Business,Cryptojacking Attack
4746,Department,2010,163390542,Kindergarden,Zero-Day Exploit Attack
4747,Corporation URS,2017,13547938,Local Shop,Malware
4748,Co Wallace,2021,117494008,Goverment,Identity-Based Attack
4749,Service,2022,27449220,Shooting Range,Zero-Day Exploit Attack
4750,Inc Universal,2023,111221250,Hospital,DNS Tunneling Attack
4751,Incorporated Adolph,2022,259808435,Non-Profit,Identity-Based Attack
4752,Inc. American,2019,75228912,Bank,Man In The Middle Attack
4753,Co Walter,2019,72915773,Local Shop,DDoS Attack
4754,Corporation Union,2015,338689222,Hospital,Identity-Based Attack
4755,Restaurant,2023,191312670,Kindergarden,DoS Attack
4756,Corporation Ames,2020,215327900,Sandwitch Shop,Code Injections Attack
4757,&,2022,223907233,Shooting Range,Supply chain Attack
4758,Corporation Union,2022,124359846,School,Insider Attack
4759,"Energy,",2018,326448364,Bank,Cross-site Scripting Attack
4760,&,2012,140767480,Burget Franchaise,DDoS Attack
4761,&,2011,359531676,Bank,Business Email Compromise Attack
4762,Corp 3M,2017,388036332,Kindergarden,Malware
4763,Western,2020,142832844,Shooting Range,Insider Attack
4764,"Inc. Airgas,",2016,287550276,Pizzaria,51% Attack
4765,"Incorporated Allergan,",2013,156568370,Kindergarden,Code Injections Attack
4766,"Corporation Administaff,",2012,435345504,Goverment,Zero-Day Exploit Attack
4767,Corporation W.R.,2021,98081025,Supermarket,Cross-site Scripting Attack
4768,"Group,",2016,45090976,Hospital,Cryptojacking Attack
4769,Restaurant,2016,85555860,Orphanage,Man In The Middle Attack
4770,Financial,2012,74202120,Hardware Store,Supply chain Attack
4771,Corp Viasystems,2023,89007776,Orphanage,Business Email Compromise Attack
4772,Corporation UGI,2019,216624940,Goverment,Zero-Day Exploit Attack
4773,Co Walter,2022,351254616,Bank,Business Email Compromise Attack
4774,Rentals,2011,406124180,Hospital,Spoofing
4775,Corporation Alaska,2019,375787725,School,Phishing
4776,Corporation Allied,2020,66219240,Burget Franchaise,DDoS Attack
4777,Industries,2012,256434137,Local Shop,Code Injections Attack
4778,Inc. ADC,2010,26670796,Sandwitch Shop,DoS Attack
4779,3Com,2019,32998995,Non-Profit,51% Attack
4780,Communications,2015,98740460,Local Shop,Zero-Day Exploit Attack
4781,Corporation Volt,2014,150634967,Kindergarden,Identity-Based Attack
4782,Incorporated AGCO,2016,16521810,Train Station,Man In The Middle Attack
4783,Inc Unocal,2015,284822867,Bank,DoS Attack
4784,Works,2019,310639472,Hospital,Code Injections Attack
4785,Systems,2019,339045960,Pizzaria,Spoofing
4786,"Inc. AdvancePCS,",2018,39503644,School,DDoS Attack
4787,Inc. American,2022,457637200,Shooting Range,Phishing
4788,Company American,2020,335337156,Train Station,Cross-site Scripting Attack
4789,Corporation The,2021,75977485,Supermarket,Zero-Day Exploit Attack
4790,"Company,",2021,140596080,Orphanage,51% Attack
4791,Inc. Acterna,2012,106350618,Supermarket,DoS Attack
4792,Inc United,2010,78128768,Shooting Range,DNS Tunneling Attack
4793,"Group,",2017,243479607,Non-Profit,DDoS Attack
4794,Works,2021,225361146,Kindergarden,Man In The Middle Attack
4795,&,2010,229239360,Supermarket,Supply chain Attack
4796,Investment,2010,271444008,Kindergarden,Malware
4797,"Services,",2017,435380517,Supermarket,Cryptojacking Attack
4798,Inc. Advanced,2020,440048570,Hardware Store,DDoS Attack
4799,Inc United,2011,476430323,Small Business,Cross-site Scripting Attack
4800,Stores,2014,101582400,Supermarket,DoS Attack
4801,Power,2014,218051818,Pizzaria,DoS Attack
4802,International,2013,286957916,School,Supply chain Attack
4803,Inc. Wellpoint,2017,117394926,Train Station,51% Attack
4804,Forest,2020,306365492,Hospital,Code Injections Attack
4805,International,2017,314535300,Orphanage,Business Email Compromise Attack
4806,"Energy,",2017,68706576,School,Supply chain Attack
4807,Corporation Allegheny,2016,370970611,Local Shop,Zero-Day Exploit Attack
4808,Markets,2017,241943368,Orphanage,Identity-Based Attack
4809,Inc. Adobe,2021,323443722,Supermarket,Cryptojacking Attack
4810,Stores,2013,189230210,Burget Franchaise,Phishing
4811,"Holdings,",2021,440827119,Non-Profit,Code Injections Attack
4812,Inc WestPoint,2020,57931668,Shooting Range,Cryptojacking Attack
4813,Post,2021,348201298,Small Business,Cryptojacking Attack
4814,Stores,2018,151429184,Hardware Store,DDoS Attack
4815,Works,2012,368708625,Burget Franchaise,Zero-Day Exploit Attack
4816,Power,2012,183985648,Burget Franchaise,Malware
4817,Service,2017,436945253,Hardware Store,Cross-site Scripting Attack
4818,Energy,2010,260668254,Train Station,Insider Attack
4819,Inc. AmerisourceBergen,2023,449906659,Small Business,Identity-Based Attack
4820,&,2017,376442000,Local Shop,Cross-site Scripting Attack
4821,Service,2010,200172741,Pizzaria,DNS Tunneling Attack
4822,Rentals,2022,234493860,Small Business,Insider Attack
4823,Grainger,2012,208141388,Train Station,Cryptojacking Attack
4824,Inc. American,2021,399374136,Shooting Range,DoS Attack
4825,Inc Vishay,2023,277683575,Goverment,Business Email Compromise Attack
4826,Corporation United,2011,444725552,Hardware Store,Spoofing
4827,Holding,2015,225261609,Burget Franchaise,Supply chain Attack
4828,Inc. Acterna,2017,388098780,Train Station,Identity-Based Attack
4829,Services,2019,375720345,Shooting Range,Identity-Based Attack
4830,Systems,2023,120928710,Small Business,Cryptojacking Attack
4831,Inc Unocal,2023,422862261,Small Business,SQL Injection Attack
4832,Communications,2020,433420736,Small Business,DDoS Attack
4833,Corporation Walgreen,2016,387553437,Train Station,Zero-Day Exploit Attack
4834,"Company,",2022,244547226,Hardware Store,Identity-Based Attack
4835,"Holdings,",2011,40575320,Hardware Store,Supply chain Attack
4836,and,2013,344458608,Orphanage,Insider Attack
4837,Products,2021,141675730,Hardware Store,Spoofing
4838,Energy,2023,433136464,Local Shop,Cryptojacking Attack
4839,Inc Washington,2015,215243559,Non-Profit,Drive-by Attack
4840,City,2015,305931560,Supermarket,Supply chain Attack
4841,Inc. American,2010,217506130,Train Station,DDoS Attack
4842,Corporation America,2021,104475834,Shooting Range,SQL Injection Attack
4843,Inc UnumProvident,2014,209677685,Pizzaria,DDoS Attack
4844,Corporation America,2018,483678244,Hardware Store,Malware
4845,Inc. United,2018,141866445,School,Phishing
4846,Companies,2021,278048942,School,DNS Tunneling Attack
4847,Airways,2017,330972548,Shooting Range,Drive-by Attack
4848,Inc. AmerisourceBergen,2018,205235232,Local Shop,Cross-site Scripting Attack
4849,Systems,2020,12398893,Goverment,Drive-by Attack
4850,Corp Unisource,2011,168265900,Orphanage,DoS Attack
4851,and,2011,365629572,Hospital,Cross-site Scripting Attack
4852,Corporation W.R.,2023,357752516,Train Station,Cryptojacking Attack
4853,Works,2020,319540932,Sandwitch Shop,Supply chain Attack
4854,Incorporated Unitrin,2021,48850656,Pizzaria,Man In The Middle Attack
4855,Corporation Unova,2011,338650815,Supermarket,Insider Attack
4856,Corporation The,2012,214989688,Non-Profit,Cross-site Scripting Attack
4857,Inc WestPoint,2021,282784254,Burget Franchaise,Spoofing
4858,Corporation Volt,2013,192488534,Non-Profit,Drive-by Attack
4859,Power,2010,232362239,Small Business,DNS Tunneling Attack
4860,Conversion,2013,400279320,Train Station,51% Attack
4861,Express,2022,26069543,Train Station,Phishing
4862,"Group,",2020,482524328,Sandwitch Shop,Code Injections Attack
4863,Stores,2010,384288849,School,Spoofing
4864,&,2010,48450304,Hardware Store,Supply chain Attack
4865,"Company,",2018,113875055,Shooting Range,Cross-site Scripting Attack
4866,Corporation UnitedHealth,2022,227344386,Non-Profit,Identity-Based Attack
4867,Defense,2012,80762998,Goverment,Cross-site Scripting Attack
4868,Manufacturing,2013,60582260,Goverment,51% Attack
4869,Oncology,2020,62303724,Supermarket,Insider Attack
4870,"Stores,",2016,284135280,Sandwitch Shop,SQL Injection Attack
4871,Sciences,2019,169208798,School,Insider Attack
4872,Airways,2022,229461456,Pizzaria,Supply chain Attack
4873,Financial,2021,481043068,Kindergarden,Cryptojacking Attack
4874,Corporation American,2015,123872710,Kindergarden,DNS Tunneling Attack
4875,Industries,2018,335248875,Bank,DoS Attack
4876,Grocers,2021,395882440,Orphanage,Insider Attack
4877,Software,2018,139174949,School,Identity-Based Attack
4878,Inc Universal,2013,352035504,Local Shop,DDoS Attack
4879,Financial,2018,434011445,Sandwitch Shop,DNS Tunneling Attack
4880,Inc. Adelphia,2010,327960400,Supermarket,Identity-Based Attack
4881,Gas,2019,145746660,Kindergarden,Drive-by Attack
