6439,Fargo,2014,620590820,Orphanage,DNS Tunneling Attack
"644,""Group,"",2011,43091972,Local Shop,Zero-Day Exploit Attack"
6440,Holding,2017,406544320,Local Shop,Identity-Based Attack
6441,Interactive USFreighways,2012,356773431,Bank,Malware
6442,and,2017,144925674,Local Shop,Man In The Middle Attack
6443,Airways,2020,387256515,Local Shop,Worm VirusDDoS Attack
6444,Eagle,2021,163916028,Sandwitch Shop,Phishing
6445,Fargo,2018,475937470,Orphanage,Phishing
6446,International,2021,174235380,Hardware Store,Worm VirusDDoS Attack
6447,Inc. Adelphia,2017,55392624,Bank,Cryptojacking Attack
6448,Inc. Affiliated,2014,49166000,Train Station,51% Attack
6449,Energy,2017,627655374,Hospital,Drive-by Attack
645,Co. Waste,2012,26537235,Government,Code Injections Attack
6450,Corp Unisource,2023,317662500,Kindergarden,Insider Attack
6451,Inc Wachovia,2010,13605159,School,Insider Attack
6452,Company American,2012,621437284,Non-Profit,Identity-Based Attack
6453,&,2022,62239185,Non-Profit,Code Injections Attack
6454,Corporation Valspar,2018,424918452,Government,Identity-Based Attack
"6455,""Industries,"",2017,49161280,Pizzeria,DNS Tunneling Attack"
6456,Corporation W.R.,2015,353285232,Hardware Store,Worm VirusDDoS Attack
6457,Planters,2019,66132594,Bank,Zero-Day Exploit Attack
6458,Inc Visteon,2017,238661848,Kindergarden,Worm VirusDDoS Attack
6459,Inc. American,2019,58260180,Small Business,Zero-Day Exploit Attack
646,Inc Washington,2023,12283044,Local Shop,DNS Tunneling Attack
"6460,""Inc. Airgas,"",2021,642182140,Government,SQL Injection Attack"
6461,Energy,2016,484885128,Hardware Store,Cross-site Scripting Attack
6462,Department,2023,179805150,Sandwitch Shop,Worm VirusDDoS Attack
"6463,""Group,"",2010,254596959,Hospital,51% Attack"
6464,Industries,2023,527223232,Hardware Store,Insider Attack
6465,Group,2010,84840195,Orphanage,Cryptojacking Attack
6466,Inc Vectren,2022,507290030,School,Zero-Day Exploit Attack
6467,Stationers,2015,514637393,Local Shop,Code Injections Attack
6468,Industries,2016,41589240,Orphanage,Spoofing
6469,Company Air,2020,159441443,Pizzeria,DoS Attack
647,Inc. AK,2011,14827946,Hardware Store,Identity-Based Attack
6470,Co. ABM,2020,386990110,Hardware Store,Zero-Day Exploit Attack
6471,Energy,2019,313060509,Hardware Store,Worm VirusDDoS Attack
6472,Financial,2010,529778504,Orphanage,Drive-by Attack
"6473,""Company,"",2017,455323766,Hardware Store,Cross-site Scripting Attack"
6474,Inc Western,2014,399264528,Pizzeria,DoS Attack
6475,Holding,2015,158533900,Local Shop,Malware
6476,Energy,2015,377078052,Non-Profit,Business Email Compromise Attack
6477,Corp Unisource,2015,13731240,Supermarket,Code Injections Attack
6478,Products,2016,96094652,Hospital,Cross-site Scripting Attack
6479,AES,2013,402177446,Hardware Store,Insider Attack
648,Holdings,2011,17571816,Non-Profit,Worm VirusDDoS Attack
6480,Mutual,2010,29166480,Burget Franchaise,Code Injections Attack
6481,Co Wallace,2017,488220211,Burget Franchaise,Man In The Middle Attack
6482,Inc. Allmerica,2023,130897508,Non-Profit,51% Attack
6483,Energy,2021,640650060,Shooting Range,DoS Attack
6484,Corporation Ames,2023,245497208,Shooting Range,Worm VirusDDoS Attack
6485,Company Albertson,2022,604239875,Bank,Code Injections Attack
6486,Inc. Agway,2019,389769684,Government,DNS Tunneling Attack
6487,Corporation Volt,2017,453545092,Local Shop,Zero-Day Exploit Attack
6488,Grocers,2016,422505048,Shooting Range,Insider Attack
"6489,""Group,"",2010,413200053,Government,Cryptojacking Attack"
649,Hess,2011,46526161,Shooting Range,Insider Attack
6490,West,2017,292101920,Burget Franchaise,Identity-Based Attack
"6491,""Inc. Airgas,"",2010,146943258,Bank,Cross-site Scripting Attack"
6492,Inc Viad,2022,642454812,Hospital,DNS Tunneling Attack
6493,Energy,2021,423979914,Bank,Zero-Day Exploit Attack
6494,Inc. Apartment,2023,169331050,Local Shop,51% Attack
6495,Corporation United,2015,556407165,Pizzeria,Insider Attack
6496,Resources,2019,40600000,Supermarket,DoS Attack
6497,Service,2020,86312645,Non-Profit,Worm VirusDDoS Attack
6498,Inc. Wellpoint,2023,601500366,Pizzeria,Insider Attack
6499,Inc Walt,2014,476552173,Hardware Store,Cryptojacking Attack
65,Inc US,2015,5635110,Train Station,SQL Injection Attack
650,Energy,2013,11791650,Train Station,Insider Attack
6500,Inc UnumProvident,2010,385469500,Local Shop,Insider Attack
6501,Investment,2021,149496996,Government,Cross-site Scripting Attack
6502,3Com,2012,534607444,Hardware Store,Insider Attack
6503,Co. ABM,2011,163693516,Hardware Store,Zero-Day Exploit Attack
6504,Group,2014,446785776,Bank,Cross-site Scripting Attack
"6505,""Industries,"",2016,327845495,Bank,Drive-by Attack"
6506,Corporation Aetna,2017,352839898,Burget Franchaise,Man In The Middle Attack
6507,AES,2019,290641662,Kindergarden,Supply chain Attack
6508,Corporation ALLTEL,2010,173776616,Orphanage,Business Email Compromise Attack
6509,Planters,2018,84148352,Hardware Store,Cryptojacking Attack
651,Industries,2014,33856557,Government,Business Email Compromise Attack
6510,Forest,2019,361584930,Burget Franchaise,Business Email Compromise Attack
"6511,""Services,"",2019,573775364,Hospital,Drive-by Attack"
"6512,""Holdings,"",2022,164714528,Shooting Range,51% Attack"
6513,Industries,2014,249682368,Hardware Store,Malware
"6514,""Inc. AdvancePCS,"",2012,358009440,Hardware Store,Worm VirusDDoS Attack"
6515,Health,2014,632228630,Hardware Store,Insider Attack
6516,Corporation Agilent,2015,315159372,Train Station,Code Injections Attack
6517,Inc Washington,2011,552635083,Train Station,Spoofing
6518,Communications,2023,500575882,Hardware Store,Phishing
6519,Grainger,2014,228601773,School,Cross-site Scripting Attack
652,Inc. Affiliated,2014,24391320,Shooting Range,Code Injections Attack
6520,Inc. United,2014,362199040,Orphanage,Identity-Based Attack
6521,Inc. Allegheny,2012,406623476,Hardware Store,Phishing
"6522,""Group,"",2022,354418524,School,DoS Attack"
6523,Products,2016,108738410,Supermarket,Man In The Middle Attack
"6524,""Inc. Airgas,"",2012,643331640,Kindergarden,Worm VirusDDoS Attack"
6525,Services,2020,515514150,Burget Franchaise,Worm VirusDDoS Attack
6526,Interactive USFreighways,2014,155618996,Train Station,Insider Attack
6527,Holdings,2021,144096579,Sandwitch Shop,Spoofing
6528,Inc Varco,2017,65449728,Supermarket,Phishing
6529,Inc Varco,2023,547188961,Sandwitch Shop,Supply chain Attack
653,Micro,2022,64611738,Local Shop,Identity-Based Attack
"6530,""Company,"",2020,440853360,Pizzeria,Identity-Based Attack"
6531,Communications,2017,212969379,Non-Profit,Spoofing
6532,Inc Wal-Mart,2021,51772632,Local Shop,Identity-Based Attack
6533,Conversion,2018,181663131,Pizzeria,Insider Attack
6534,Corporation The,2013,548503164,Sandwitch Shop,Zero-Day Exploit Attack
6535,Corporation TRW,2021,282044065,Pizzeria,Business Email Compromise Attack
6536,Communications,2022,571867320,Burget Franchaise,Identity-Based Attack
6537,Inc Wachovia,2022,353592867,Government,Business Email Compromise Attack
6538,Grainger,2018,580829382,Bank,Business Email Compromise Attack
6539,Inc. Alberto-Culver,2014,599044329,Small Business,Insider Attack
654,Management,2011,17210010,Hardware Store,Identity-Based Attack
6540,Corporation Alaska,2016,225688860,Pizzeria,Insider Attack
6541,Inc. Apartment,2019,637047613,School,Insider Attack
6542,Co W.W.,2014,142635226,Small Business,Cryptojacking Attack
6543,Inc. Alberto-Culver,2013,114338925,Burget Franchaise,Business Email Compromise Attack
6544,Corporation American,2019,524658656,Local Shop,Drive-by Attack
6545,City,2016,69913690,Train Station,51% Attack
6546,Company Air,2023,156429762,Burget Franchaise,Supply chain Attack
6547,Inc Varco,2021,26777230,Non-Profit,Worm VirusDDoS Attack
6548,Industries,2019,377243376,Sandwitch Shop,Spoofing
6549,Communications,2020,220085694,Government,Cross-site Scripting Attack
655,Service,2010,8615870,Small Business,Malware
6550,Software,2019,422710800,Government,DoS Attack
6551,Corporation W.R.,2014,35133013,Small Business,Man In The Middle Attack
6552,Corporation Verizon,2019,453562200,Hospital,Phishing
6553,Corporation Viacom,2019,96433948,Local Shop,Supply chain Attack
6554,Corporation AMERCO Ameren,2011,28523008,Hospital,Drive-by Attack
6555,Holdings,2013,619165635,Orphanage,Supply chain Attack
6556,Systems,2014,112717308,Pizzeria,51% Attack
6557,Inc. Adobe,2011,312631203,Train Station,DoS Attack
"6558,""Services,"",2011,129579522,Hardware Store,Insider Attack"
6559,Inc. Alberto-Culver,2023,556354057,Small Business,Zero-Day Exploit Attack
656,Industries,2022,34544960,Government,Zero-Day Exploit Attack
6560,Inc. Allegheny,2019,274509760,Shooting Range,51% Attack
6561,Inc. American,2012,337550328,Burget Franchaise,Business Email Compromise Attack
6562,Company Wendy,2012,96966674,Bank,SQL Injection Attack
6563,Fitch,2021,568296733,Bank,Code Injections Attack
6564,Power,2020,403377492,Non-Profit,DoS Attack
6565,International,2014,538579470,Sandwitch Shop,DNS Tunneling Attack
6566,Inc. Alleghany,2017,78063174,Orphanage,SQL Injection Attack
6567,Auto,2012,641096808,Sandwitch Shop,Worm VirusDDoS Attack
6568,Corporation USG,2018,171096400,Sandwitch Shop,SQL Injection Attack
6569,Co. ABM,2019,562674264,Government,DoS Attack
657,Power,2020,40496823,School,Cross-site Scripting Attack
6570,Works,2011,1024920,Non-Profit,Malware
6571,3Com,2010,262058051,Non-Profit,Cryptojacking Attack
6572,Inc VF,2016,114070204,Shooting Range,SQL Injection Attack
6573,Axle,2012,39766650,Shooting Range,Phishing
6574,Berkley,2019,395274898,Pizzeria,Identity-Based Attack
6575,Inc U.S.,2014,244090300,Local Shop,Spoofing
6576,Auto,2010,238754832,Non-Profit,Man In The Middle Attack
6577,Axle,2023,17731592,Non-Profit,Worm VirusDDoS Attack
6578,Fargo,2014,596486462,Pizzeria,Phishing
"6579,""Group,"",2012,530267400,Hardware Store,Man In The Middle Attack"
"658,""Inc. AdvancePCS,"",2010,62273778,Government,Insider Attack"
6580,Inc. TruServ,2022,223548920,Supermarket,Cryptojacking Attack
6581,Inc. TruServ,2019,539148425,Bank,Insider Attack
6582,Services,2011,49733592,Train Station,Business Email Compromise Attack
6583,Inc Universal,2012,644686356,Orphanage,DNS Tunneling Attack
6584,Corporation The,2022,256690408,School,Phishing
6585,Power,2019,300638175,Supermarket,Business Email Compromise Attack
6586,Inc. Adobe,2015,411552554,Kindergarden,DoS Attack
6587,Inc Valero,2016,212299010,Non-Profit,Zero-Day Exploit Attack
6588,Computer,2010,371938716,Non-Profit,Spoofing
6589,Group,2016,310210120,Local Shop,DoS Attack
659,Inc TXU,2013,12511774,Burget Franchaise,DNS Tunneling Attack
6590,Inc Werner,2021,615354430,Non-Profit,Supply chain Attack
6591,Inc. The,2021,340820610,Hardware Store,Zero-Day Exploit Attack
6592,Inc. Affiliated,2022,628876800,Hospital,Cross-site Scripting Attack
6593,Oncology,2014,547126698,Hardware Store,Man In The Middle Attack
6594,Corp Tyson,2021,579836796,Small Business,Cryptojacking Attack
"6595,""Group,"",2016,390753750,Non-Profit,Spoofing"
6596,Services,2012,557691800,Orphanage,Supply chain Attack
"6597,""Outfitters,"",2020,152021268,School,Spoofing"
6598,Power,2020,612696878,Burget Franchaise,Phishing
6599,Gas,2016,68827570,Government,Cross-site Scripting Attack
66,Inc United,2015,777414,Train Station,Man In The Middle Attack
"660,""Energy,"",2015,31261560,School,51% Attack"
6600,Group,2023,206943000,Orphanage,Zero-Day Exploit Attack
6601,Fitch,2021,486566311,Hospital,Spoofing
6602,Resources,2017,199849142,Bank,51% Attack
6603,Inc. AFLAC,2012,410567937,Hospital,Supply chain Attack
6604,Corporation ACT,2023,545219636,Shooting Range,Zero-Day Exploit Attack
"6605,""Energy,"",2020,533802890,Burget Franchaise,Insider Attack"
6606,&,2013,439404696,Orphanage,Identity-Based Attack
6607,Corporation Allegheny,2010,141165162,Kindergarden,DoS Attack
6608,Inc Vishay,2013,298893056,Bank,Cryptojacking Attack
6609,Micro,2018,14473710,Shooting Range,Spoofing
661,Energy,2013,5840596,Orphanage,SQL Injection Attack
6610,Companies,2015,256910870,Kindergarden,Business Email Compromise Attack
6611,Inc Valero,2018,157612851,Hardware Store,Supply chain Attack
6612,&,2018,164579292,Kindergarden,Worm VirusDDoS Attack
6613,Computer,2018,289854403,Supermarket,DoS Attack
6614,Companies,2015,609592538,Bank,Code Injections Attack
6615,Entertainment,2021,249577335,Shooting Range,Cross-site Scripting Attack
6616,Inc Visteon,2011,277898464,Train Station,SQL Injection Attack
6617,Inc VF,2010,178268597,Burget Franchaise,Drive-by Attack
6618,Corporation Universal,2018,61858446,Shooting Range,Supply chain Attack
6619,Foods,2017,210801912,Shooting Range,Zero-Day Exploit Attack
662,Resources,2010,45314562,Small Business,Drive-by Attack
6620,International,2015,582089980,Burget Franchaise,Insider Attack
6621,Department,2021,433218651,Bank,SQL Injection Attack
6622,Corporation America,2015,122189144,Pizzeria,Worm VirusDDoS Attack
"6623,""Company,"",2012,509812048,Hospital,Worm VirusDDoS Attack"
6624,Intertechnology,2019,421054560,Hospital,SQL Injection Attack
"6625,""Inc. Amazon.com,"",2013,568080500,Hardware Store,51% Attack"
6626,Eagle,2021,71249378,Kindergarden,Cross-site Scripting Attack
"6627,""Inc. ALLETE,"",2017,386287830,Burget Franchaise,Zero-Day Exploit Attack"
"6628,""Services,"",2020,259207824,Hospital,Zero-Day Exploit Attack"
6629,Inc. The,2023,572951099,Government,SQL Injection Attack
663,Inc. AK,2013,33811674,School,Malware
6630,Inc Viad,2015,507672360,Hospital,Cryptojacking Attack
6631,Oncology,2012,176072943,Pizzeria,Worm VirusDDoS Attack
6632,Water,2011,456255072,Local Shop,Identity-Based Attack
"6633,""Inc. Airgas,"",2013,418986711,Train Station,51% Attack"
6634,Inc. Adobe,2011,558861428,Orphanage,Identity-Based Attack
6635,Fargo,2013,49291415,Hardware Store,Malware
6636,Stevens,2020,641986548,Local Shop,Cryptojacking Attack
"6637,""Corporation Administaff,"",2017,657706789,Hospital,Spoofing"
6638,Inc Western,2022,153470560,Train Station,Zero-Day Exploit Attack
6639,Corporation UGI,2018,128106144,Hospital,Cryptojacking Attack
664,Group,2017,52775384,Supermarket,51% Attack
6640,Software,2014,615992800,Hardware Store,Supply chain Attack
6641,Computer,2012,428776165,Government,Spoofing
6642,Inc. AmerisourceBergen,2014,530297280,Train Station,Worm VirusDDoS Attack
6643,Financial,2010,656946199,Orphanage,Drive-by Attack
6644,Corporation Agilent,2018,52228484,Pizzeria,Worm VirusDDoS Attack
6645,Industries,2015,640797285,Pizzeria,Spoofing
6646,Inc. AmerisourceBergen,2018,561414204,Shooting Range,Identity-Based Attack
6647,Company Advance,2023,520114456,Burget Franchaise,DoS Attack
6648,Inc. American,2011,290464416,Small Business,DNS Tunneling Attack
6649,Inc. Adelphia,2021,39761020,Small Business,51% Attack
665,Corporation Universal,2017,37911650,Burget Franchaise,Insider Attack
6650,Hardware,2013,421264200,Pizzeria,Drive-by Attack
6651,Corporation Union,2012,302986305,School,Spoofing
6652,Inc Wal-Mart,2013,377873512,Local Shop,Phishing
"6653,""Industries,"",2014,467453086,Train Station,Spoofing"
6654,Conversion,2016,130930758,Small Business,Malware
6655,West,2011,286677435,Sandwitch Shop,Spoofing
6656,Inc. Advantica,2010,72277504,Orphanage,Cryptojacking Attack
"6657,""Industries,"",2010,279147981,Orphanage,Phishing"
6658,Inc. UAL,2023,583913258,Shooting Range,Drive-by Attack
6659,Holdings,2015,372098261,Small Business,Identity-Based Attack
666,Inc. Amgen,2023,38486142,Orphanage,DNS Tunneling Attack
6660,Energy,2017,93759480,Burget Franchaise,DoS Attack
"6661,""Energy,"",2012,547527539,Hospital,Insider Attack"
"6662,""Inc. ALLETE,"",2013,508483812,Shooting Range,Supply chain Attack"
6663,Corporation UnitedHealth,2014,473452791,Government,Spoofing
6664,Inc Wal-Mart,2018,336485352,Shooting Range,Supply chain Attack
6665,and,2017,50594015,Shooting Range,Zero-Day Exploit Attack
6666,Inc. Allmerica,2016,539606034,Small Business,Drive-by Attack
6667,Industries,2018,448342416,Small Business,51% Attack
6668,Corporation UGI,2014,186350596,Government,Insider Attack
6669,Inc Wachovia,2012,152573382,Sandwitch Shop,SQL Injection Attack
"667,""Group,"",2018,37253951,Shooting Range,Spoofing"
6670,Inc. TruServ,2011,127523730,Orphanage,Phishing
"6671,""Holdings,"",2023,183265712,Small Business,Spoofing"
6672,Corporation Unified,2011,279930432,Train Station,Malware
6673,Inc. Apartment,2022,120134019,Burget Franchaise,DNS Tunneling Attack
6674,Inc. American,2017,649400222,Train Station,Identity-Based Attack
6675,Products,2023,372298125,Sandwitch Shop,Man In The Middle Attack
6676,Corp Tyson,2012,377053804,Shooting Range,Cryptojacking Attack
6677,Service,2018,115939428,Government,Code Injections Attack
6678,Corporation Allied,2019,320123286,Pizzeria,Business Email Compromise Attack
6679,Grocers,2021,7433727,Small Business,DNS Tunneling Attack
668,Entertainment,2022,60411916,Orphanage,Man In The Middle Attack
6680,Inc Universal,2020,285523240,Non-Profit,Cryptojacking Attack
6681,International,2015,196875708,Shooting Range,Malware
6682,Co. ABM,2016,160915924,Kindergarden,Phishing
6683,Grace,2019,489122087,Bank,Drive-by Attack
"6684,""Corporation Administaff,"",2019,258075924,Pizzeria,Business Email Compromise Attack"
6685,Industries,2019,13510385,Bank,Worm VirusDDoS Attack
6686,Enterprises,2019,20151604,Hardware Store,Supply chain Attack
6687,Health,2015,535381281,Government,SQL Injection Attack
6688,Corporation Verizon,2014,467818912,School,Supply chain Attack
6689,Inc. Alcoa,2020,377640873,Shooting Range,Code Injections Attack
669,Corporation ACT,2013,36735459,School,Spoofing
6690,Power,2023,206573820,Government,DNS Tunneling Attack
6691,Inc Weyerhauser,2013,254411893,Supermarket,Worm VirusDDoS Attack
6692,Inc US,2019,645871688,Government,Man In The Middle Attack
6693,Corporation ACT,2023,256228119,Hardware Store,51% Attack
6694,Corporation UST,2012,532353738,Bank,51% Attack
6695,Inc. American,2021,367896945,Government,Drive-by Attack
6696,Co Wallace,2015,115961328,Train Station,SQL Injection Attack
6697,Bancorp U.S.,2015,162717009,School,Malware
6698,City,2020,419127350,Pizzeria,Insider Attack
6699,Inc. American,2012,602367381,Local Shop,Business Email Compromise Attack
67,Inc. Advantica,2014,2049597,Government,Phishing
670,Inc Union,2016,9275480,Sandwitch Shop,Spoofing
6700,Standard,2017,323141000,Pizzeria,Code Injections Attack
6701,Corporation America,2012,45225049,Small Business,Phishing
6702,Inc. American,2017,555843774,Local Shop,DoS Attack
"6703,""Devices,"",2016,61198390,Orphanage,Insider Attack"
6704,Industries,2021,630765952,Hospital,Cryptojacking Attack
6705,Manufacturing,2014,664177185,Orphanage,Worm VirusDDoS Attack
6706,Industries,2010,638156372,Orphanage,Business Email Compromise Attack
6707,Corporation Verizon,2015,235912018,Supermarket,Phishing
"6708,""Services,"",2014,619363056,Government,DoS Attack"
6709,Restaurant,2023,644339069,Orphanage,SQL Injection Attack
671,Corporation Value,2012,35088603,Shooting Range,Business Email Compromise Attack
6710,Alpine,2017,311068890,Train Station,Insider Attack
6711,Inc. AMC,2018,457723755,Train Station,DoS Attack
6712,Corp Unisys,2023,267943040,Burget Franchaise,Spoofing
6713,Inc Werner,2012,544008094,Shooting Range,Insider Attack
6714,Corporation Alaska,2022,418792464,Kindergarden,Supply chain Attack
6715,Inc U.S.,2018,371467085,Orphanage,Cross-site Scripting Attack
6716,Inc. Abbott,2015,88214660,School,Cross-site Scripting Attack
6717,Co Walter,2014,19976358,Hardware Store,Cross-site Scripting Attack
6718,Inc. Alleghany,2014,350518368,Hospital,Cross-site Scripting Attack
6719,Holdings,2013,74029942,Hospital,Worm VirusDDoS Attack
672,Inc Western,2021,33381600,Small Business,Drive-by Attack
6720,Corporation Valspar,2022,62852160,Government,DoS Attack
6721,Resources,2023,341043703,Supermarket,Zero-Day Exploit Attack
6722,Inc. Agway,2014,108943454,Non-Profit,Code Injections Attack
"6723,""Corporation Administaff,"",2023,413336763,Supermarket,Phishing"
6724,International,2019,641348568,Non-Profit,Identity-Based Attack
6725,Inc Wal-Mart,2023,143329925,Hardware Store,Cryptojacking Attack
6726,Systems,2012,443451906,Bank,Code Injections Attack
"6727,""Holdings,"",2010,110867687,Supermarket,Drive-by Attack"
6728,Inc Vectren,2014,25512576,Small Business,DNS Tunneling Attack
6729,Inc Vectren,2015,378620643,Orphanage,Drive-by Attack
673,Air,2018,50083987,School,Spoofing
6730,Industries,2020,653112850,Non-Profit,Zero-Day Exploit Attack
6731,Corp Unisys,2014,469244934,School,Phishing
6732,Co Walter,2015,558069336,Local Shop,Insider Attack
6733,Information,2020,18697541,Government,Identity-Based Attack
6734,International,2011,180976250,Burget Franchaise,Cross-site Scripting Attack
6735,&,2022,266153730,Government,Man In The Middle Attack
6736,Corporation UST,2023,475507712,Orphanage,Business Email Compromise Attack
6737,Companies,2013,633790012,Hardware Store,Malware
6738,Financial,2011,190516950,Shooting Range,SQL Injection Attack
6739,Corp Tyson,2019,476238391,Local Shop,Zero-Day Exploit Attack
674,Gas,2019,41344508,Supermarket,51% Attack
6740,Networks,2015,366083100,Orphanage,SQL Injection Attack
6741,Corporation Veritas,2023,84902895,Hospital,Phishing
"6742,""Inc. Amazon.com,"",2010,12283924,Burget Franchaise,Business Email Compromise Attack"
6743,Inc WESCO,2013,163200829,Orphanage,51% Attack
6744,Inc. Adelphia,2010,455496504,Government,Phishing
6745,Inc. ADC,2013,142461145,Local Shop,Supply chain Attack
6746,Interactive USFreighways,2017,456285948,School,Zero-Day Exploit Attack
6747,Mutual,2015,381252729,Hardware Store,Spoofing
"6748,""Energy,"",2023,320941628,Non-Profit,DNS Tunneling Attack"
6749,Manufacturing,2015,306276369,Kindergarden,Supply chain Attack
675,International,2011,19924650,Shooting Range,Cross-site Scripting Attack
6750,Incorporated AGCO,2014,443333250,Kindergarden,Zero-Day Exploit Attack
6751,Company American,2010,409097098,Supermarket,Drive-by Attack
6752,Inc Watsco,2020,198441280,Non-Profit,Cryptojacking Attack
6753,Corporation TRW,2021,219013296,Government,Drive-by Attack
6754,Corporation Verizon,2017,493974052,School,Code Injections Attack
6755,Inc. Alberto-Culver,2023,426909245,Train Station,Insider Attack
6756,Power,2021,447105324,Hospital,Supply chain Attack
6757,Inc US,2020,305754250,Hardware Store,Malware
6758,Company Air,2021,271522924,Hospital,Zero-Day Exploit Attack
6759,Berkley,2014,161148078,Hardware Store,Spoofing
676,Inc Union,2013,50456640,Sandwitch Shop,Cryptojacking Attack
6760,Inc. Acterna,2021,316422080,Burget Franchaise,Cross-site Scripting Attack
6761,Berkley,2018,560223221,Shooting Range,Man In The Middle Attack
6762,Industries,2011,461283354,Shooting Range,Insider Attack
6763,Axle,2017,259543651,Supermarket,Code Injections Attack
6764,Inc USA,2011,428093560,Hospital,Supply chain Attack
6765,International,2011,71086620,Sandwitch Shop,Cross-site Scripting Attack
6766,Resources,2013,653338492,Pizzeria,Cross-site Scripting Attack
6767,Corp Tyson,2017,602750224,Small Business,Drive-by Attack
6768,Company Wendy,2015,46645056,Local Shop,Insider Attack
6769,Corporation Wakenhut,2014,29045779,Small Business,Drive-by Attack
677,Inc Wal-Mart,2023,62150631,Local Shop,Cross-site Scripting Attack
6770,Greetings,2012,214033550,Non-Profit,Worm VirusDDoS Attack
6771,Interactive USFreighways,2020,423966165,Local Shop,Phishing
6772,Inc United,2020,348629332,Kindergarden,Identity-Based Attack
6773,Corporation Viacom,2011,107907436,Burget Franchaise,Code Injections Attack
6774,Energy,2018,209872068,Government,Supply chain Attack
6775,Inc. Alcoa,2013,661240000,Non-Profit,Worm VirusDDoS Attack
6776,Grace,2023,532315784,Sandwitch Shop,Phishing
6777,&,2010,177618393,Train Station,Code Injections Attack
6778,Inc UnumProvident,2020,421754272,Shooting Range,Malware
6779,Power,2010,313881258,Kindergarden,Identity-Based Attack
678,Corp Unisource,2012,31335804,Shooting Range,Zero-Day Exploit Attack
6780,Inc Watsco,2017,598755360,Non-Profit,Business Email Compromise Attack
6781,Inc Weis,2014,377430460,Burget Franchaise,Man In The Middle Attack
6782,Corporation TRW,2019,171808406,Hardware Store,Worm VirusDDoS Attack
6783,Corporation ALLTEL,2014,338634492,Burget Franchaise,Drive-by Attack
"6784,""Incorporated Allergan,"",2020,316344704,Shooting Range,Worm VirusDDoS Attack"
6785,Hess,2012,341597610,Government,Cross-site Scripting Attack
6786,Air,2015,427864086,Bank,Business Email Compromise Attack
6787,Systems,2023,417780572,Government,Drive-by Attack
"6788,""Incorporated Allergan,"",2017,515643632,Bank,Spoofing"
6789,Stores,2010,382770609,Train Station,Supply chain Attack
679,Inc WESCO,2016,1303680,School,Insider Attack
6790,Inc Washington,2012,108918390,Sandwitch Shop,Malware
6791,International,2015,195709829,Bank,Spoofing
"6792,""Devices,"",2022,590523648,Train Station,DNS Tunneling Attack"
6793,Grocers,2013,213096410,School,Spoofing
6794,Corporation United,2019,522798300,Local Shop,Worm VirusDDoS Attack
6795,Inc. American,2015,338676390,Small Business,Cryptojacking Attack
"6796,""Chemicals,"",2022,307444244,Orphanage,Insider Attack"
6797,Corporation Ames,2017,273538468,Supermarket,DoS Attack
6798,Holding,2018,100107348,Pizzeria,51% Attack
6799,Berkley,2015,35993906,Kindergarden,Code Injections Attack
68,Stevens,2018,2090116,Small Business,Code Injections Attack
680,International,2011,67210520,Burget Franchaise,Identity-Based Attack
6800,Services,2017,477441600,Shooting Range,DNS Tunneling Attack
6801,Allstate,2020,370185231,Sandwitch Shop,Drive-by Attack
6802,Inc. Affiliated,2021,205801312,Bank,Cryptojacking Attack
6803,Western,2018,126331710,Train Station,Supply chain Attack
6804,Technologies,2018,258130152,Orphanage,51% Attack
6805,Inc Vulcan,2011,64559035,Small Business,51% Attack
6806,Restaurant,2023,232703946,Sandwitch Shop,Business Email Compromise Attack
6807,Entertainment,2016,153736095,Shooting Range,DoS Attack
6808,Inc. The,2010,251603256,Non-Profit,Identity-Based Attack
6809,Inc VF,2010,134872672,Government,Cryptojacking Attack
681,International,2010,62962536,Hospital,Business Email Compromise Attack
6810,&,2014,2703570,Sandwitch Shop,Man In The Middle Attack
6811,Corporation Verizon,2012,470238251,Sandwitch Shop,Identity-Based Attack
6812,Company W.R.,2017,325061828,Hardware Store,Spoofing
6813,Inc Vectren,2012,211277943,Shooting Range,Zero-Day Exploit Attack
"6814,""Inc. Amazon.com,"",2013,82313120,Orphanage,Business Email Compromise Attack"
6815,Group,2020,329021385,Kindergarden,Cryptojacking Attack
6816,Services,2017,589768032,Kindergarden,51% Attack
6817,Inc. ADC,2021,660260535,Bank,Malware
6818,Corporation Unified,2022,574546042,Supermarket,51% Attack
6819,Inc Western,2016,96884352,Local Shop,DoS Attack
682,Inc. American,2021,2275834,Supermarket,Drive-by Attack
6820,Group,2019,607198240,Burget Franchaise,Business Email Compromise Attack
6821,Inc. Advantica,2011,326064263,School,Man In The Middle Attack
6822,Enterprises,2010,401310972,Small Business,Phishing
6823,&,2014,591970303,Bank,Cryptojacking Attack
6824,Corporation Agilent,2017,247636136,Small Business,Malware
6825,Manufacturing,2012,345815925,Bank,Identity-Based Attack
6826,Inc TXU,2022,125980656,Hardware Store,Cryptojacking Attack
6827,Companies,2013,251704663,Shooting Range,51% Attack
6828,Power,2016,636465192,School,Man In The Middle Attack
6829,Industries,2012,613578821,Local Shop,Zero-Day Exploit Attack
683,Corporation UGI,2016,17225260,Hospital,Cross-site Scripting Attack
6830,Corporation Allegheny,2015,650052080,Supermarket,DoS Attack
6831,Corporation The,2021,155849265,School,Drive-by Attack
6832,Enterprises,2011,123502064,Sandwitch Shop,Identity-Based Attack
